#Read via matlab 
#  
trigger;Re(S11);Im(S11);Re(S12);Im(S12);Re(S13);Im(S13);Re(S14);Im(S14);Re(S21);Im(S21);Re(S22);Im(S22);Re(S23);Im(S23);Re(S24);Im(S24);Re(S31);Im(S31);Re(S32);Im(S32);Re(S33);Im(S33);Re(S34);Im(S34);Re(S41);Im(S41);Re(S42);Im(S42);Re(S43);Im(S43);Re(S44);Im(S44)
2.100000000000000e+001; 2.996632084000000e-002; 4.924461246000000e-001; 6.866648048000000e-002; 3.347529471000000e-001;-8.450485766000000e-002;-4.775982797000000e-001; 6.354908645000000e-002; 3.356435299000000e-001; 6.961986423000000e-002; 3.346676230000000e-001;-2.602230608000000e-001; 4.677375555000000e-001; 7.677871734000000e-002; 3.295399249000000e-001; 1.926348805000000e-001;-4.221149385000000e-001;-8.575212955000000e-002;-4.771893620000000e-001; 7.415232062000000e-002; 3.301211298000000e-001; 2.968545444000000e-002; 5.054755807000000e-001; 6.910543889000000e-002; 3.312926888000000e-001; 6.474625319000001e-002; 3.342968524000000e-001; 1.936836094000000e-001;-4.227192998000000e-001; 7.262910903000000e-002; 3.315089941000000e-001;-2.711794078000000e-001; 4.505755305000000e-001;
2.200000000000000e+001; 3.003031202000000e-002; 4.924167097000000e-001; 6.879155338000000e-002; 3.347947896000000e-001;-8.453473449000000e-002;-4.775933027000000e-001; 6.348729878999999e-002; 3.356691897000000e-001; 6.955577433000000e-002; 3.347230256000000e-001;-2.602109015000000e-001; 4.677808285000000e-001; 7.674939930000001e-002; 3.294929564000000e-001; 1.925527453000000e-001;-4.221276045000000e-001;-8.577825874000000e-002;-4.771462977000000e-001; 7.421412319000000e-002; 3.301273882000000e-001; 2.969672717000000e-002; 5.054515004000000e-001; 6.905266643000001e-002; 3.312748671000000e-001; 6.475345790000001e-002; 3.342685997000000e-001; 1.937013865000000e-001;-4.227318168000000e-001; 7.260282338000000e-002; 3.315276504000000e-001;-2.712058425000000e-001; 4.505808949000000e-001;
2.300000000000000e+001; 2.996779233000000e-002; 4.924787283000000e-001; 6.891246140000000e-002; 3.347044289000000e-001;-8.453340082999999e-002;-4.775966704000000e-001; 6.350692362000000e-002; 3.357060552000000e-001; 6.954781710999999e-002; 3.346931338000000e-001;-2.602017522000000e-001; 4.677498341000000e-001; 7.668245584000000e-002; 3.295614719000000e-001; 1.925836354000000e-001;-4.221554399000000e-001;-8.574508876000000e-002;-4.771718383000000e-001; 7.426911592000000e-002; 3.300881088000000e-001; 2.962727845000000e-002; 5.054842830000000e-001; 6.906966119999999e-002; 3.312562108000000e-001; 6.473997234999999e-002; 3.342742026000000e-001; 1.936549842000000e-001;-4.227632582000000e-001; 7.261162995999999e-002; 3.315478563000000e-001;-2.711500525000000e-001; 4.506221414000000e-001;
2.400000000000000e+001; 2.998758852000000e-002; 4.924304485000000e-001; 6.874417514000000e-002; 3.347243369000000e-001;-8.460167050000000e-002;-4.776299298000000e-001; 6.355132163000000e-002; 3.356829286000000e-001; 6.969506294000000e-002; 3.346807361000000e-001;-2.601979673000000e-001; 4.677649736000000e-001; 7.668526471000001e-002; 3.295421302000000e-001; 1.926347911000000e-001;-4.221469462000000e-001;-8.573402464000000e-002;-4.771171212000000e-001; 7.423442601999999e-002; 3.301179409000000e-001; 2.969201654000000e-002; 5.055019259000000e-001; 6.904521584999999e-002; 3.312864900000000e-001; 6.478104740000000e-002; 3.342910409000000e-001; 1.936708391000000e-001;-4.227411151000000e-001; 7.265582681000000e-002; 3.315315545000000e-001;-2.711804807000000e-001; 4.506219923000000e-001;
2.500000000000000e+001; 3.004346043000000e-002; 4.924658835000000e-001; 6.873866916000000e-002; 3.347689509000000e-001;-8.452509344000000e-002;-4.775743484000000e-001; 6.353379041000000e-002; 3.356532753000000e-001; 6.961064786000000e-002; 3.347237706000000e-001;-2.602708936000000e-001; 4.677591622000000e-001; 7.672709972000000e-002; 3.294683099000000e-001; 1.926427484000000e-001;-4.221203327000000e-001;-8.574739844000000e-002;-4.771438241000000e-001; 7.416667044000000e-002; 3.301266432000000e-001; 2.970961109000000e-002; 5.054628253000000e-001; 6.909295171000000e-002; 3.312762380000000e-001; 6.475652754000000e-002; 3.343068957000000e-001; 1.937484443000000e-001;-4.227465987000000e-001; 7.265479863000000e-002; 3.315466940000000e-001;-2.711701989000000e-001; 4.506020248000000e-001;
2.600000000000000e+001; 2.998166159000000e-002; 4.924775958000000e-001; 6.878188252000000e-002; 3.347612321000000e-001;-8.453872799999999e-002;-4.775530994000000e-001; 6.350226700000000e-002; 3.356461823000000e-001; 6.951744854000000e-002; 3.347501159000000e-001;-2.602018118000000e-001; 4.677501917000000e-001; 7.680666446999999e-002; 3.295200169000000e-001; 1.925744116000000e-001;-4.221092761000000e-001;-8.568637073000000e-002;-4.771564901000000e-001; 7.425597310000000e-002; 3.301261961000000e-001; 2.966349572000000e-002; 5.054843426000000e-001; 6.909077615000001e-002; 3.312684596000000e-001; 6.466586143000000e-002; 3.342856467000000e-001; 1.936808079000000e-001;-4.227868021000000e-001; 7.270056009000001e-002; 3.315261602000000e-001;-2.711697817000000e-001; 4.506052732000000e-001;
2.700000000000000e+001; 3.000639193000000e-002; 4.924776554000000e-001; 6.886286288000000e-002; 3.347477913000000e-001;-8.458977193000000e-002;-4.775834978000000e-001; 6.349499524000000e-002; 3.356812298000000e-001; 6.956847757000000e-002; 3.347140253000000e-001;-2.602044642000000e-001; 4.677198529000000e-001; 7.673686742999999e-002; 3.295148313000000e-001; 1.925972104000000e-001;-4.221157432000000e-001;-8.572831005000001e-002;-4.771802425000000e-001; 7.424910367000000e-002; 3.301080763000000e-001; 2.967890352000000e-002; 5.054870248000000e-001; 6.906648725000000e-002; 3.312343955000000e-001; 6.469946355000000e-002; 3.343005180000000e-001; 1.936686337000000e-001;-4.227491915000000e-001; 7.263661921000000e-002; 3.314982951000000e-001;-2.711584568000000e-001; 4.505759180000000e-001;
2.800000000000000e+001; 2.996610850000000e-002; 4.924328923000000e-001; 6.872271000999999e-002; 3.347626626000000e-001;-8.455853164000000e-002;-4.775460660000000e-001; 6.352682412000001e-002; 3.356322348000000e-001; 6.965697557000000e-002; 3.346616030000000e-001;-2.602140009000000e-001; 4.677474499000000e-001; 7.665202022000001e-002; 3.295086622000000e-001; 1.926991045000000e-001;-4.220792949000000e-001;-8.577078581000000e-002;-4.771024883000000e-001; 7.419694960000001e-002; 3.301657736000000e-001; 2.968121506000000e-002; 5.054686069000000e-001; 6.907404959000001e-002; 3.312638998000000e-001; 6.473366171000000e-002; 3.342501223000000e-001; 1.937168539000000e-001;-4.227367342000000e-001; 7.264868915000000e-002; 3.315356970000000e-001;-2.712228894000000e-001; 4.505409002000000e-001;
2.900000000000000e+001; 3.001859598000000e-002; 4.924060702000000e-001; 6.870698929000001e-002; 3.347540796000000e-001;-8.448398113000000e-002;-4.776075482000000e-001; 6.357939541000000e-002; 3.356561959000000e-001; 6.962233782000001e-002; 3.346627057000000e-001;-2.602143586000000e-001; 4.677263200000000e-001; 7.672868669000001e-002; 3.295300305000000e-001; 1.926777810000000e-001;-4.221484661000000e-001;-8.577002585000000e-002;-4.771355987000000e-001; 7.419776917000000e-002; 3.301015794000000e-001; 2.966798469000000e-002; 5.054948330000000e-001; 6.909991801000000e-002; 3.312426209000000e-001; 6.475657225000001e-002; 3.342544734000000e-001; 1.936934143000000e-001;-4.227086902000000e-001; 7.266020030000001e-002; 3.315407336000000e-001;-2.711462677000000e-001; 4.505624175000000e-001;
3.000000000000000e+001; 3.003180027000000e-002; 4.923996031000000e-001; 6.885319948000000e-002; 3.347492218000000e-001;-8.452621102000001e-002;-4.775896668000000e-001; 6.354766339000000e-002; 3.356412053000000e-001; 6.957101822000000e-002; 3.347034752000000e-001;-2.602177560000000e-001; 4.677800834000000e-001; 7.673114538000000e-002; 3.295284510000000e-001; 1.925681531000000e-001;-4.221934080000000e-001;-8.573975414000000e-002;-4.771295786000000e-001; 7.423547655000000e-002; 3.301152885000000e-001; 2.967781574000000e-002; 5.054782033000000e-001; 6.909469515000000e-002; 3.312622011000000e-001; 6.476441026000000e-002; 3.343037963000000e-001; 1.936820745000000e-001;-4.227967560000000e-001; 7.261976600000000e-002; 3.315105736000000e-001;-2.711786032000000e-001; 4.506102800000000e-001;
